1056019;Gry Xbox 360;249;Disney Infinity 3.0 Star Wars - Zestaw Startowy;http://f00.esfr.pl/foto/7/9645394462/726f2446fb31bd908d09efb509789182/disney-interactive-disney-infinity-3-0-star-wars-zestaw-startowy-x360,9645394462_7.jpg;3651;Platforma:Xbox 360:0 | Gatunek gry:akcja/przygodowe:1 | Przedział wiekowy (PEGI):7+:2 | Wersja językowa:polska (dubbing):3 | Data premiery:27.08.2015:4 | 
1056020;Gry PC;69;Might & Magic Heroes VII;http://f00.esfr.pl/foto/2/9645430052/48b534bf0ffb94537bdc5f10cbfc3bd8/ubisoft-heroes-of-might-magic-vii,9645430052_7.jpg;10559;Platforma:komputer PC:0 | Gatunek gry:strategia:1 | Przedział wiekowy (PEGI):12+:2 | Wersja językowa:polska (dubbing):3 | Data premiery:29.09.2015:4 | 
1056021;Gry PlayStation 4;109;Assassin's Creed Syndicate;http://f01.esfr.pl/foto/6/9645177347/5c3e63293083e066c589d60f1f72fe09/ubisoft-assassin-s-creed-syndicate-ps4,9645177347_7.jpg;5901;Platforma:Playstation 4:0 | Gatunek gry:akcja, przygodowa:1 | Przedział wiekowy (PEGI):18+:2 | Wersja językowa:polska (napisy):3 | Data premiery:23.10.2015:4 | 
1056022;Gry PC;79;Assassin's Creed Syndicate;http://f00.esfr.pl/foto/8/9645249842/d62c5e966be83c96b0f1e9973a5385b7/ubisoft-assassin-s-creed-syndicate-pc,9645249842_7.jpg;19780;Platforma:komputer PC:0 | Gatunek gry:akcja, przygodowa:1 | Przedział wiekowy (PEGI):18+:2 | Wersja językowa:polska (napisy):3 | Data premiery:19.11.2015:4 | 
1056027;Gry PlayStation 4;179;Final Fantasy XIV: Heavensward;http://f01.esfr.pl/foto/9/9660237907/b769364666f7a2023474b98b67b9fd95/squareenix-final-fantasy-xiv-heavensward-ps4,9660237907_7.jpg;14069;Platforma:Playstation 4:0 | Gatunek gry:RPG:1 | Przedział wiekowy (PEGI):16+:2 | Wersja językowa:angielska:3 | Data premiery:23.06.2015:4 | 
1056031;Amplitunery;2999;Pioneer VSX-1130 (czarny);http://f00.esfr.pl/foto/1/9645441982/603361770cff2d9135c0a5bf1dd93a55/pioneer-vsx-1130-czarny,9645441982_7.jpg;55354;Liczba kanałów:7.2:0 | Moc na kanał:150 W:1 | Wi-Fi:tak:2 | Bluetooth:tak:3 | Radio:internetowe, AM, FM (UKF):4 | 
1056038;Telefony i Smartfony;379;Kruger & Matz Flow 2 KM0417 (czarny);http://f01.esfr.pl/foto/4/9671772052/965946266f975a0360de44ada97a0b3d/kruger-matz-flow-2-km0417-czarny,9671772052_7.jpg;5433;Wyświetlacz:5 cali, 1280 x 720 pikseli:0 | Procesor:Qualcomm Snapdragon 410 MSM8916 64bit, czterordzeniowy 1,4 GHz:1 | System operacyjny:Android 4.4 KitKat:2 | Pamięć RAM:1 GB:3 | Pamięć wbudowana:8 GB:4 | Aparat foto:8 Mpix:5 | Komunikacja:Wi-Fi, Bluetooth 4.0, USB, słuchawkowe:6 | Pojemność baterii:2300 mAh:7 | 
1056039;Przedłużacze sieciowe;29.99;Energizer SPEC5P2UEU2;http://f01.esfr.pl/foto/2/9671396072/88abf73dff92cdc687f9fad1c691bce1/energizer-spec5p2ueu2,9671396072_7.jpg;129257;Długość kabla:2 m:0 | Liczba gniazd:5:1 | Kolor:biały:2 | 
1056040;Akcesoria do kamer sportowych;299;AEE DRC10;http://f01.esfr.pl/foto/8/9653665057/5b567923760923fe6755a943ab3e15cd/aee-drc10,9653665057_7.jpg;17863;Kod producenta:DRC10:0 | 
1056041;Akcesoria do kamer sportowych;139.99;AEE DB46;http://f01.esfr.pl/foto/3/9653661387/85692f1e41ca40b46ac3c22bf140958f/aee-db46,9653661387_7.jpg;25745;Kod producenta:DB46:0 | 
1056042;Akcesoria do kamer sportowych;59.99;AEE G02B;http://f00.esfr.pl/foto/4/9653669707/2224793d5734e1e772678eb6f7fb3d62/aee-g02b,9653669707_7.jpg;9089;Kod producenta:G02B:0 | 
1056043;Akcesoria do kamer sportowych;119.99;AEE Z05;http://f00.esfr.pl/foto/8/9657227257/902c99ca0e64a71eff202c22bd8f4e5a/aee-z05,9657227257_7.jpg;16942;Wysokość maksymalna:94 cm:0 | Wysokość minimalna:30 cm:1 | Kod producenta:Z05:2 | 
1056044;Akcesoria do kamer sportowych;74.99;AEE D33;http://f00.esfr.pl/foto/7/9657350167/339ab0c2244cec526d21eef0fede3bcc/aee-d33,9657350167_7.jpg;24856;Kod producenta:D33:0 | 
1056045;Akcesoria do kamer sportowych;149.99;AEE B13;http://f00.esfr.pl/foto/7/9653380417/177553d7ad7081d879ab70004aa65d13/aee-b13,9653380417_7.jpg;7177;Kod producenta:B13:0 | 
1056046;Akcesoria do kamer sportowych;99.99;AEE B10;http://f00.esfr.pl/foto/7/9476499622/3e51d862a2b2a8c07ad785cde89e3529/aee-b10,9476499622_7.jpg;18900;Kod producenta:B10:0 | 
1056047;Akcesoria do kamer sportowych;89.99;AEE M04;http://f00.esfr.pl/foto/6/9653673172/11363109dd1e990940b6241bd9310c58/aee-m04,9653673172_7.jpg;27656;Kod producenta:M04:0 | 
1056048;Akcesoria do kamer sportowych;79.99;AEE B20;http://f00.esfr.pl/foto/3/9653452837/1071560ed03fdb13e03448c3f66aa126/aee-b20,9653452837_7.jpg;19668;Kod producenta:B20:0 | 
1056049;Drony;1829;AEE Toruk AP10;http://f01.esfr.pl/foto/3/9653457692/611249fc4ab4dcba5060b9abb1ba8bef/aee-toruk-ap10-,9653457692_7.jpg;17599;Czujniki:akcelerometr, żyroskop, kompas, wysokościomierz:0 | Kamera:tak:1 | Pojemność baterii:5300 mAh:2 | Przewidywany czas lotu:25 minut:3 | Kod producenta:AP10:4 | 
1056051;Kamery sportowe;799;AEE S60;http://f01.esfr.pl/foto/1/9671430497/851a4648167543b9744e1b4998de9da9/aee-s60,9671430497_7.jpg;11618;Rodzaj nośnika:karta pamięci microSD, karta pamięci microSDHC, karta pamięci microSDXC (do 64GB):0 | Rozdzielczość nagrywanego filmu:FullHD 1080 (1920 x 1080) 60 fps, HD 720 (1280 x 720) 100 fps, HD 720 (1280 x 720) 50 fps, HD 960 (1280 x 960) 50 fps:1 | Wyjście HDMI:tak:2 | Kod producenta:S60:3 | 
1056113;Aparaty z wymienną optyką;2499;Panasonic Lumix G DMC-G7 + 14-42 mm (czarny);http://f00.esfr.pl/foto/6/9657679942/fb7ea698934d34d8793ceb256756330e/panasonic-dmc-g7-14-42-mm-czarny,9657679942_7.jpg;472;Rozdzielczość:16 Mpix:0 | Rodzaj przetwornika:Live MOS:1 | Obiektyw w zestawie:LUMIX G VARIO 14-42 mm f/3,5-5,6 ASPH MEGA O.I.S.:2 | Ogniskowa (dla 35 mm):28 - 84 mm:3 | Kod producenta:DMC-G7KEG-K:4 | 
1056114;Aparaty z wymienną optyką;3999;Panasonic Lumix G DMC-G7 + 14-42 mm + 45-150 mm;http://f01.esfr.pl/foto/9/9657723637/ad6306171c11fd398d629567e500c682/panasonic-dmc-g7-14-42-mm-tytan,9657723637_2.jpg;11342;
1056115;Opaski monitorujące aktywność;549.00;Garmin Fitness Vivofit 2 (czarny);http://f01.esfr.pl/foto/4/9671904152/7c927585b63a1ffc0c5be32eab56bda8/garmin-fitness-vivofit-2-czarny,9671904152_2.jpg;2127;
1056116;Opaski monitorujące aktywność;429;Garmin Fitness Vivofit 2 (biały);http://f01.esfr.pl/foto/3/9671899227/c75008fa6522071cca44ca7e854d8a2/garmin-fitness-vivofit-2-bialy,9671899227_7.jpg;13206;Pomiar:kroki, dystans, jakość snu:0 | Wyświetlacz:tak:1 | Kolor:biały:2 | 
1056117;Opaski monitorujące aktywność;259;Garmin Fitness Vivofit 2 (granatowy);http://f01.esfr.pl/foto/9/9672285717/a8246ad939005a095e236516284955a/garmin-fitness-vivofit-2-granatowy,9672285717_7.jpg;5885;Pomiar:kroki, dystans, jakość snu:0 | Wyświetlacz:tak:1 | Kolor:granatowy:2 | 
1056118;Opaski monitorujące aktywność;449;Garmin Fitness Vivofit 2 (różowy);http://f00.esfr.pl/foto/4/9672298337/842b8872390b3536c9debae36f88ff2a/garmin-fitness-vivofit-2-rozowy,9672298337_7.jpg;63633;Pomiar:kroki, dystans, jakość snu:0 | Wyświetlacz:tak:1 | Kolor:różowy:2 | 
1056119;Opaski monitorujące aktywność;669.00;Garmin Fitness Vivofit 2 HRM (czarny);http://f00.esfr.pl/foto/2/9671814162/7c927585b63a1ffc0c5be32eab56bda8/garmin-fitness-vivofit-2-hrm-czarny,9671814162_7.jpg;1976;Pomiar:kroki, dystans, kalorie, jakość snu:0 | Wyświetlacz:tak:1 | Kolor:czarny:2 | 
1056120;Opaski monitorujące aktywność;599;Garmin Fitness Vivofit 2 HRM (biały);http://f00.esfr.pl/foto/6/9671893232/c75008fa6522071cca44ca7e854d8a2/garmin-fitness-vivofit-2-hrm-bialy,9671893232_7.jpg;4200;Pomiar:kroki, dystans, kalorie, jakość snu:0 | Wyświetlacz:tak:1 | Kolor:biały:2 | 
1056121;Smartwatch;499;Garmin Vivoactive (czarny);http://f00.esfr.pl/foto/9/9685103337/56172e7ef40ed94e1e158c8099e4c68f/garmin-vivoactive-czarny,9685103337_7.jpg;4582;Kompatybilna platforma:Apple iOS, Google Android, Microsoft Windows:0 | Komunikacja:Bluetooth 4.0:1 | Wykonanie koperty:tworzywo sztuczne:2 | 
1056122;Smartwatch;599;Garmin Vivoactive (biały);http://f01.esfr.pl/foto/3/9685413552/5725bf7afd3f35e108d13e8534e885b/garmin-vivoactive-bialy,9685413552_7.jpg;6558;Kompatybilna platforma:Apple iOS, Google Android, Microsoft Windows:0 | Komunikacja:Bluetooth 4.0:1 | Wykonanie koperty:tworzywo sztuczne:2 | 
1056125;Radioodbiorniki;199.99;Lenco PDR-03;http://f01.esfr.pl/foto/2/9676874357/203c89d795a9cc3f762af589db52e5a2/lenco-pdr-03,9676874357_7.jpg;13821;Radio:analogowe z pamięcią, cyfrowe DAB+:0 | Zakresy fal radiowych:FM (UKF), DAB+:1 | Dźwięk:mono:2 | Zasilanie:sieciowe, bateryjne:3 | Kolor obudowy:czarny:4 | 
1056126;Systemy multiroom;619;Lenco PlayConnect;http://f00.esfr.pl/foto/8/9672068952/30ecc616f0bc3f9e629194bb400becc3/lenco-playconnect,9672068952_7.jpg;23605;Radio:internetowe:0 | Zgodność z iPod/iPhone:tak:1 | Wi-Fi:tak:2 | Bluetooth:nie:3 | 
1056127;Systemy multiroom;669;Lenco Playlink-4;http://f01.esfr.pl/foto/4/9671979202/95497193e7cfc07872835b4350907786/lenco-playlink-4,9671979202_7.jpg;23504;Radio:internetowe:0 | Zgodność z iPod/iPhone:tak:1 | Wi-Fi:tak:2 | Bluetooth:tak:3 | 
1056128;Systemy multiroom;769;Lenco Playlink-4 + bateria PL4BAT;http://f00.esfr.pl/foto/4/9672083547/95497193e7cfc07872835b4350907786/lenco-playlink-4-bateria,9672083547_7.jpg;18987;Radio:internetowe:0 | Zgodność z iPod/iPhone:tak:1 | Wi-Fi:tak:2 | Bluetooth:tak:3 | 
1056129;Systemy multiroom;1319;Lenco Playlink-6;http://f00.esfr.pl/foto/7/9672004812/95497193e7cfc07872835b4350907786/lenco-playlink-6,9672004812_7.jpg;985;Radio:internetowe:0 | Zgodność z iPod/iPhone:tak:1 | Wi-Fi:tak:2 | Bluetooth:tak:3 | 
1056130;Akumulatory;199;Lenco PL4BAT;http://f01.esfr.pl/foto/8/9678425857/5fe3b640c3f9985373ef57985d087d5f/lenco-pl4bat,9678425857_7.jpg;31368;Typ akumulatora:akumulator dedykowany:0 | Rodzaj:Li-Ion:1 | Pojemność:2200 mAh:2 | Napięcie wyjściowe:10,8 V:3 | W komplecie:1 akumulator:4 | 
1056131;Słuchawki;749;Bang & Olufsen Earset 3i (biały);http://f01.esfr.pl/foto/2/9671891662/9d0e9852d6eb7ee7f2734044d864d95e/bang-olufsen-earset-3i-bialy,9671891662_7.jpg;108966;Typ słuchawek:douszne:0 | Pasmo przenoszenia:50 - 20000 Hz:1 | Dynamika (SPL):brak danych:2 | Długość przewodu:1,2 m:3 | 
1056138;Słuchawki;899;Bang & Olufsen BeoPlay H2 Carbon Blue;http://f00.esfr.pl/foto/1/9671754487/972884827a26bc4e4c4595f1b5bc8772/bang-olufsen-beoplay-h2-carbon-blue,9671754487_7.jpg;108455;Typ słuchawek:nauszne:0 | Dynamika (SPL):115 dB:1 | Długość przewodu:brak danych:2 | 
1056141;Słuchawki;899;Bang & Olufsen BeoPlay H2 Deep Red;http://f00.esfr.pl/foto/8/9671781417/1a8ea15765ede26a205833bcc51143c5/bang-olufsen-beoplay-h2-deep-red,9671781417_7.jpg;108540;Typ słuchawek:nauszne:0 | Dynamika (SPL):brak danych:1 | Długość przewodu:brak danych:2 | 
1056149;Słuchawki;2019;Bang & Olufsen BeoPlay H8 Gray Hazel;http://f01.esfr.pl/foto/3/9671888367/2770bf7a5bcfff7af851767556518cbc/bang-olufsen-beoplay-h8-gray-hazel,9671888367_7.jpg;108541;Typ słuchawek:nauszne - zamknięte:0 | Pasmo przenoszenia:20 - 22000 Hz:1 | Dynamika (SPL):brak danych:2 | Transmisja bezprzewodowa:bluetooth:3 | Długość przewodu:1,2 m:4 | 
1056151;Kolumny audio;699;Kruger & Matz Journey KM0501;http://f00.esfr.pl/foto/9/9676859862/fc5c3742810bae38732a80d6b73baba2/kruger-matz-journey-km0501,9676859862_7.jpg;4771;Zakres częstotliwości:50 Hz - 20 kHz:0 | Impedancja nominalna:4 Ω:1 | Konstrukcja:trójdrożne:2 | Moc muzyczna:100 W:3 | 
1056156;Kolumny audio;2199;Kruger & Matz Destiny KM0505;http://f01.esfr.pl/foto/2/9676858312/7c884b8389d2921a781ad3fe548c83b7/kruger-matz-destiny-km0505,9676858312_7.jpg;4763;Zakres częstotliwości:38 Hz - 20 kHz:0 | Impedancja nominalna:4 Ω:1 | Konstrukcja:czterogłośnikowe, trójdrożne:2 | Moc muzyczna:120 W:3 | 
1056157;Oprogramowanie;49.99;McAfee Internet Security;http://f00.esfr.pl/foto/8/9819786127/9d081f6e73b9500f2ab3d40446671d29/mcafee-internet-security,9819786127_7.jpg;11076;Typ oprogramowania:antywirusowe:0 | Kompatybilne systemy operacyjne:Windows:1 | Wersja językowa:polska:2 | Liczba stanowisk:1:3 | 
1056158;Oprogramowanie;29.99;McAfee Mobile Security;http://f00.esfr.pl/foto/7/9820060557/f2a63f9be04a259954cc738130f92ca6/mcafee-mobile-security,9820060557_7.jpg;5864;Typ oprogramowania:antywirusowe:0 | Kompatybilne systemy operacyjne:Android:1 | Wersja językowa:polska:2 | Liczba stanowisk:1:3 | 
1056159;Oprogramowanie;149.99;McAfee LiveSafe 12 mc;http://f00.esfr.pl/foto/6/9819866827/f7c1cb3d599078654dea4e01ce34c184/mcafee-livesafe,9819866827_7.jpg;984;Typ oprogramowania:antywirusowe:0 | Kompatybilne systemy operacyjne:Windows, Android, iOS:1 | Wersja językowa:polska:2 | Liczba stanowisk:nieograniczona:3 | 
1056178;Aparaty z wymienną optyką;2999.00;Fujifilm X-T10 + XC16-50mm OIS II (czarny);http://f00.esfr.pl/foto/6/9615816752/53472a09f1d8c5bfd8991b7005d1aa2d/fujifilm-x-t10-xc16-50mm-ois-ii-czarny-,9615816752_7.jpg;9121;Rozdzielczość:16,3 Mpix:0 | Rodzaj przetwornika:23,6 mm x 15,6 mm (APS-C) X-Trans CMOS II:1 | Obiektyw w zestawie:XC16-50 mm f/3,5-5,6 OIS II:2 | Ogniskowa (dla 35 mm):24 - 76 mm:3 | Kod producenta:16470697:4 | 
1056179;Aparaty z wymienną optyką;3449;Fujifilm X-T10 + XC16-50mm OIS II (czarno - srebrny);http://f00.esfr.pl/foto/9/9615528777/e16bb7e0d6f2276914755ad2240b2298/fujifilm-x-t10-xc-16-50mm-ois-ii-czarno-srebrny-,9615528777_7.jpg;508;Rozdzielczość:16,3 Mpix:0 | Rodzaj przetwornika:CMOS II  X-Trans 23,6 mm x 15,6 mm:1 | Obiektyw w zestawie:XC16-50 mm f/3,5-5,6 OIS II:2 | Ogniskowa (dla 35 mm):24 - 76 mm:3 | Kod producenta:16471263:4 | 
1056183;Torby do aparatów i kamer;659;Lowepro Pro Runner BP 350 AW II;http://f01.esfr.pl/foto/1/9716313712/2fd0fa6dfd055736500919b17e24b29/lowepro-pro-runner-bp-350-aw-ii,9716313712_7.jpg;22454;Kolor:czarny:0 | Wymiary wewnętrzne:290 x 395 x 115 mm:1 | Przeznaczenie:lustrzanka, kompakt z wymienną optyką, obiektyw, akcesoria:2 | 
1056184;Torby do aparatów i kamer;769;Lowepro Pro Runner BP 450 AW II;https://f01.esfr.pl/foto/9/9716325342/15f78af004ad4e45f7a2820bf77a248/lowepro-pro-runner-bp-450-aw-ii,9716325342_7.jpg;21793;Kolor:czarny:0 | Wymiary wewnętrzne:325 x 408 x 160 mm:1 | Przeznaczenie:aparat kompaktowy typu \ultra zoom\, lustrzanka, obiektyw, akcesoria:2 | 
1056185;Torby do aparatów i kamer;1099;Lowepro Pro Runner RL x450 AW II;http://f00.esfr.pl/foto/1/9716350002/14852e027b4a2c66516d4cc6cdda3c92/lowepro-pro-runner-rl-x450-aw-ii,9716350002_7.jpg;22451;Kolor:czarny:0 | Wymiary wewnętrzne:310 x 433 x 160 mm:1 | Przeznaczenie:aparat kompaktowy typu \ultra zoom\, lustrzanka, obiektyw, akcesoria:2 | 
1056186;Słuchawki;79.99;Philips ActionFit SHQ3300PK/00;http://f00.esfr.pl/foto/6/9686286842/71f3b4be47f437edd647e9422f7f9427/philips-actionfit-shq3300pk-00,9686286842_7.jpg;18851;Typ słuchawek:douszne Clip-on:0 | Pasmo przenoszenia:6 - 24000 Hz:1 | Dynamika (SPL):107 dB:2 | Długość przewodu:1,2 m:3 | 
1056187;Słuchawki;89.99;Philips ActionFit SHQ3300LF/00;http://f01.esfr.pl/foto/5/9686257962/3ac606204c447abd0d96bcbe4afcd293/philips-actionfit-shq3300lf-00,9686257962_7.jpg;16135;Typ słuchawek:douszne Clip-on:0 | Pasmo przenoszenia:6 - 24000 Hz:1 | Dynamika (SPL):107 dB:2 | Długość przewodu:1,2 m:3 | 
1056190;Głośniki przenośne;669;Creative Sound Blaster Roar;http://f00.esfr.pl/foto/4/9678824872/da1eabcead63a111503fdf26daddab2d/creative-sound-blaster-roar,9678824872_7.jpg;2525;Czas pracy do:8 h:0 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:1 | Zasilanie:sieciowo-akumulatorowe:2 | 
1056191;Głośniki przenośne;239;Creative MUVO 10 (czarny);http://f01.esfr.pl/foto/1/9678610537/39c257295499965e4e5f8e8489982ae0/creative-muvo-10-czarny,9678610537_7.jpg;13255;Czas pracy do:8 h:0 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:1 | Zasilanie:akumulatorowe:2 | 
1056192;Głośniki przenośne;249;Creative MUVO 10 (zielony);http://f01.esfr.pl/foto/7/9678753327/dee952ac443c62b842026f978918f965/creative-muvo-10-zielony,9678753327_7.jpg;25960;Czas pracy do:8 h:0 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:1 | Zasilanie:akumulatorowe:2 | 
1056193;Głośniki przenośne;239;Creative MUVO 10 (niebieski);http://f00.esfr.pl/foto/5/9678709767/281d3b3a0ac7d394d49b6b0b043dcb8/creative-muvo-10-niebieski,9678709767_7.jpg;22791;Czas pracy do:8 h:0 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:1 | Zasilanie:akumulatorowe:2 | 
1056195;Laptopy;8449.00;Apple Macbook Pro 15 i7-4770HQ 16GB 256 GB SSD OS X 10.10;http://f01.esfr.pl/foto/2/9637410022/3a017efdcde7f0140710fdb732d8b0f5/apple-macbook-pro-15-i7-4770hq-16gb-256-gb-ssd-os-x-10-10,9637410022_2.jpg;10299;
1056335;Laptopy;10399;Apple Macbook Pro 15 i7-4870HQ 16GB 512GBSSD R9M370X OSX10.10;http://f00.esfr.pl/foto/1/9637462277/3a017efdcde7f0140710fdb732d8b0f5/apple-macbook-pro-15-i7-4770hq-16gb-512gbssd-r9m370x-osx10-10,9637462277_7.jpg;2442;Ekran:15,4 cala, 2880 x 1800 pikseli:0 | Procesor:Intel® Core™ i7 4gen 4870HQ 2,5 - 3,7 GHz:1 | System operacyjny:Mac OS X Yosemite:2 | Pamięć RAM:16 GB:3 | Dysk:512 GB SSD:4 | Grafika:AMD® R9 M370X + Intel Iris Pro Graphics 5200:5 | Ekran dotykowy:nie:6 | Kolor:srebrny:7 | Kod producenta:MJLT2ZE/A:8 | 
1056412;Piloty uniwersalne;29.99;One For All URC 8610 Xsight Lite;http://f00.esfr.pl/foto/2/9716422872/a35a796ad1bf1ef0f25ec2e8ad3e80e4/one-for-all-urc-8610-xsight-lite,9716422872_7.jpg;45346;Obsługiwane urządzenia:telewizor, amplituner, odtwarzacz Blu-ray, odtwarzacz DVD, odbiornik satelitarny, zestawy kina domowego:0 | 
1056475;Laptopy;3499.00;Lenovo Y50-70 i7-4720HQ 8GB 1TB 8GB SSHD GTX960M W8.1;http://f01.esfr.pl/foto/5/9645668492/854615a0b95bc1b729105355ae5fee2c/lenovo-y50-70-i7-4720hq-8gb-1tb-8gb-sshd-gtx960m-w8-1,9645668492_2.jpg;41052;
1056775;Obiektywy;1699;Canon EF 24-105mm f/3.5-5.6 IS STM;http://f01.esfr.pl/foto/8/9716359497/53fde45d76331ad037852f4aa3392c86/canon-ef-24-105mm-f-3-5-5-6-is-stm,9716359497_7.jpg;12033;Typ:zmiennoogniskowy:0 | Rodzaj:uniwersalny zoom:1 | Ogniskowa:24 - 105 mm:2 | Maksymalna przysłona:f/3.5-5.6:3 | Mocowanie:Canon:4 | Kod producenta:9521B005AA:5 | 
1056778;Dyski sieciowe;2549.00;WD My Cloud EX2100 8TB (2 x 4TB WD Red);http://f01.esfr.pl/foto/2/9691955462/bbd287560ad371973447b09ec88c821c/wd-my-cloud-ex2100-8tb-2-x-4tb-wd-red,9691955462_2.jpg;44218;
1056786;Dyski sieciowe;3449.00;WD My Cloud DL2100 8 TB (2 x 4TB WD Red);http://f01.esfr.pl/foto/2/9692066162/506c3d8f4b1fd92db2a8995f9d3088b2/wd-my-cloud-dl2100-8-tb-2-x-4tb-wd-red,9692066162_2.jpg;41640;
1056794;Routery;927;ASUS RT-AC3200;http://f00.esfr.pl/foto/1/9716382292/34158d7861cfe16e19c4a8986df87c3e/asus-rt-ac3200,9716382292_7.jpg;15379;Rodzaj urządzenia:router bezprzewodowy:0 | Przeznaczenie:xDSL (telewizja kablowa, sieci lokalne):1 | Standard bezprzewodowy:3,2 (Gbps) - 802.11ac:2 | Częstotliwość pracy:2.4/5 Ghz (Triband):3 | Złącze USB:tak:4 | 
1056796;Głośniki przenośne;229;Sony SRS-X11 (czarny);http://f01.esfr.pl/foto/9/9660168597/195ccd9b046482f3bd9935c22d3b6c03/sony-srs-x11-czarny,9660168597_7.jpg;1337;Moc:10 W:0 | Czas pracy do:12 h:1 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:2 | Zasilanie:akumulatorowe:3 | 
1056797;Głośniki przenośne;229;Sony SRS-X11 (czerwony);http://f00.esfr.pl/foto/7/9660397827/f10c63f37b06e33edce91200a506d7cc/sony-srs-x11-czerwony,9660397827_7.jpg;13235;Moc:10 W:0 | Czas pracy do:12 h:1 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:2 | Zasilanie:akumulatorowe:3 | 
1056798;Torby do laptopów;69.99;e5 Warsaw 13,3'' (czarny);http://f01.esfr.pl/foto/2/9702220797/98ba45ea09ed55d2be8ce864642092a6/e5-warsaw-13-3-czarny,9702220797_7.jpg;18927;Dedykowana do:13,3 cala:0 | Pasuje do:13 cali, 13,1 cala, 13,3 cala:1 | Liczba komór:1:2 | Rodzaj materiału:nylon:3 | 
1056799;Torby do laptopów;59.99;e5 Warsaw 13,3'' (szary);http://f01.esfr.pl/foto/9/9702309177/f4de7b5bcf38da335ae772d722e61218/e5-warsaw-13-3-szary,9702309177_7.jpg;8547;Dedykowana do:13,3 cala:0 | Pasuje do:13 cali, 13,1 cala, 13,3 cala:1 | Liczba komór:1:2 | Rodzaj materiału:nylon:3 | 
1056804;Głośniki przenośne;249;Sony SRS-X11 (biały);http://f01.esfr.pl/foto/7/9660465242/4901c32a27478dd8ca4664722967ca16/sony-srs-x11-bialy,9660465242_7.jpg;13736;Moc:10 W:0 | Czas pracy do:12 h:1 | Pasuje do:urządzenia ze złączem 3,5 mm jack, urządzenia z Bluetooth, urządzenia z NFC:2 | Zasilanie:akumulatorowe:3 | 
1056805;Torby do laptopów;59.99;e5 Torino 13,3'' (czarny);http://f00.esfr.pl/foto/7/9700914917/86e40a733452ad36d6e758b9b1bb0fd3/e5-torino-13-3-czarny,9700914917_7.jpg;18934;Dedykowana do:13,3 cala:0 | Pasuje do:13 cali, 13,1 cala, 13,3 cala:1 | Liczba komór:1:2 | Rodzaj materiału:brak danych:3 | 
1056806;Torby do laptopów;59.99;e5 Torino 13,3'' (czerwony);http://f01.esfr.pl/foto/4/9700977392/d0b7ced2cc2ce17585fcd462e2702b9a/e5-torino-13-3-czerwony,9700977392_7.jpg;18936;Dedykowana do:13,3 cala:0 | Pasuje do:13 cali, 13,1 cala, 13,3 cala:1 | Liczba komór:1:2 | Rodzaj materiału:brak danych:3 | 
1056807;Torby do laptopów;54.99;e5 Torino 15,6'' (czarny);http://f00.esfr.pl/foto/4/9700986792/86e40a733452ad36d6e758b9b1bb0fd3/e5-torino-15-6-czarny,9700986792_7.jpg;20331;Dedykowana do:15,6 cala:0 | Pasuje do:15,6 cala, 15 cali, 15,4 cala, 15,5 cala:1 | Liczba komór:1:2 | Rodzaj materiału:brak danych:3 | 
1056808;Torby do laptopów;54.99;e5 Torino 15,6'' (czerwony);http://f01.esfr.pl/foto/3/9700995257/d0b7ced2cc2ce17585fcd462e2702b9a/e5-torino-15-6-czerwony,9700995257_7.jpg;12982;Dedykowana do:15,6 cala:0 | Pasuje do:15,6 cala, 15 cali, 15,4 cala, 15,5 cala:1 | Liczba komór:1:2 | Rodzaj materiału:brak danych:3 | 
1056810;Torby do laptopów;99.99;e5 Torino 17'' (czerwony);http://f01.esfr.pl/foto/6/9701042017/d0b7ced2cc2ce17585fcd462e2702b9a/e5-torino-17-czerwony,9701042017_7.jpg;43329;Dedykowana do:17 cala:0 | Pasuje do:17,3 cala, 17 cali:1 | Liczba komór:1:2 | Rodzaj materiału:brak danych:3 | 
1056811;Torby do laptopów;109.99;e5 Rotterdam 13,3'' (czarny);http://f00.esfr.pl/foto/6/9702183067/2db62299edf954717884c60f79ea7482/e5-rotterdam-13-3-czarny,9702183067_7.jpg;18949;Dedykowana do:13,3 cala:0 | Pasuje do:13 cali, 13,1 cala, 13,3 cala:1 | Liczba komór:1:2 | Rodzaj materiału:nylon:3 | 
1056812;Torby do laptopów;89.99;e5 Rotterdam 13,3'' (fioletowy);http://f01.esfr.pl/foto/1/9702205652/a0368d38f15c594580726dea5f62b880/e5-rotterdam-13-3-fioletowy,9702205652_7.jpg;14391;Dedykowana do:13,3 cala:0 | Pasuje do:13 cali, 13,1 cala, 13,3 cala:1 | Liczba komór:1:2 | Rodzaj materiału:nylon:3 | 
